Temperature,Solar radiation,PV power,Day sin,Day cos
5.1475,0.0,0.0,1.0,8.53818846805734e-12
5.534166666666667,0.0,0.05,0.9659258262888778,-0.25881904510323156
5.785833333333334,1.22,0.71,0.8660254037867097,-0.49999999999606654
6.29,20.49,1.83,0.7071067811934912,-0.7071067811796038
6.676666666666667,51.34166666666667,2.38,0.5000000000004727,-0.8660254037841657
7.2683333333333335,52.19166666666666,3.15,0.258819045108146,-0.965925826287561
7.4525,64.97500000000001,5.66,1.1101532619651858e-11,-1.0
7.761666666666667,98.96666666666665,1.54,-0.25881904510075554,-0.9659258262895413
8.248333333333333,43.666666666666664,0.145,-0.4999999999938466,-0.8660254037879913
8.661666666666667,6.463333333333334,0.0527,-0.7071067811777912,-0.7071067811953038
8.584166666666667,0.8541666666666666,0.0,-0.8660254037828841,-0.5000000000026926
8.563333333333334,0.0,0.0,-0.9659258262868976,-0.258819045110622
8.699166666666667,0.0,0.0,-1.0,8.870384571204745e-13
9.049166666666666,0.0,0.0,-0.9659258262902047,0.2588190450982796
9.009166666666667,0.0,0.0,-0.866025403789273,0.4999999999916267
8.909166666666666,0.0,0.0,-0.7071067811868266,0.7071067811862685
8.805833333333334,0.0,0.0,-0.5000000000049125,0.8660254037816024
8.805833333333334,0.0,0.0,-0.258819045113098,0.9659258262862341
8.789166666666667,0.0,0.0,-1.6763056944740444e-12,1.0
8.756666666666666,0.0,0.0,0.25881904509580356,0.9659258262908682
8.65,0.0,0.0,0.49999999998940675,0.8660254037905547
8.576666666666666,0.0,0.0,0.7071067811844559,0.7071067811886391
8.500833333333334,0.0,0.0,0.8660254037803208,0.5000000000071324
8.549999999999999,0.0,0.0,0.965925826289337,0.25881904510151793
8.586666666666668,0.0,0.0,1.0,4.2396498460685636e-12
8.619166666666667,0.0,0.0365,0.9659258262915316,-0.25881904509332754
8.818333333333333,1.7074999999999998,0.33,0.8660254037845604,-0.49999999999978917
8.789166666666667,17.065,1.35,0.7071067811904517,-0.7071067811826434
9.110833333333334,49.75,0.411,0.5000000000093524,-0.866025403779039
9.228333333333333,17.073333333333334,0.94,0.25881904510399395,-0.9659258262886735
9.098333333333333,22.323333333333334,0.274,6.802993997663082e-12,-1.0
9.076666666666666,9.018333333333333,0.532,-0.2588190450908516,-0.965925826292195
9.344166666666666,14.031666666666666,0.462,-0.4999999999975692,-0.866025403785842
9.926666666666668,20.616666666666667,0.0699,-0.7071067811808308,-0.7071067811922642
10.233333333333333,2.6841666666666666,0.0,-0.8660254037777574,-0.5000000000115723
9.676666666666668,0.0,0.0,-0.9659258262880102,-0.2588190451064699
8.2975,0.0,0.0,-1.0,-9.3663381492576e-12
7.484999999999999,0.0,0.0,-0.9659258262890922,0.25881904510243164
6.551666666666667,0.0,0.0,-0.8660254037871238,0.49999999999534933
6.191666666666666,0.0,0.0,-0.7071067811940768,0.7071067811790183
6.329166666666667,0.0,0.0,-0.5000000000011899,0.8660254037837517
6.8374999999999995,0.0,0.0,-0.25881904510894593,0.9659258262873467
6.9375,0.0,0.0,-1.1929682300852119e-11,1.0
6.579166666666667,0.0,0.0,0.2588190450999556,0.9659258262897557
6.385000000000001,0.0,0.0,0.4999999999931294,0.8660254037884054
6.2525,0.0,0.0,0.7071067811772057,0.7071067811958893
6.089166666666666,0.0,0.0,0.86602540378247,0.5000000000034098
5.915833333333333,0.0,0.0,0.9659258262866832,0.25881904511142195
5.73,0.0,0.0,1.0,-5.88887759202135e-14
5.653333333333333,0.0,0.0573,0.965925826290419,-0.2588190450974796
4.8741666666666665,1.950833333333333,1.18,0.8660254037896871,-0.4999999999909095
5.159166666666667,37.31666666666667,3.53,0.7071067811874121,-0.7071067811856828
6.603333333333333,89.26666666666667,3.68,0.5000000000056297,-0.8660254037811883
7.290833333333333,99.73333333333333,6.72,0.2588190451138979,-0.9659258262860198
8.200000000000001,163.20833333333334,1.87,2.5044553756743054e-12,-1.0
7.788333333333333,53.40833333333333,0.893,-0.25881904509500364,-0.9659258262910825
7.4816666666666665,38.550000000000004,0.538,-0.49999999998868955,-0.8660254037909687
7.353333333333333,28.416666666666668,0.093,-0.7071067811838703,-0.7071067811892248
7.115833333333334,3.0525,0.0,-0.8660254037799067,-0.5000000000078496
7.035,0.0,0.0,-0.9659258262891226,-0.25881904510231785
7.344166666666666,0.0,0.0,-1.0,-5.067799527268824e-12
7.755833333333334,0.0,0.0,-0.965925826291746,0.2588190450925276
8.170833333333333,0.0,0.0,-0.8660254037849745,0.49999999999907196
8.23,0.0,0.0,-0.7071067811910373,0.7071067811820578
8.441666666666666,0.0,0.0,-0.5000000000100696,0.866025403778625
8.798333333333334,0.0,0.0,-0.25881904510479387,0.9659258262884592
8.995,0.0,0.0,-7.631143678863343e-12,1.0
8.970833333333333,0.0,0.0,0.2588190450900516,0.9659258262924094
8.929166666666667,0.0,0.0,0.499999999996852,0.8660254037862561
8.890833333333333,0.0,0.0,0.7071067811802452,0.7071067811928499
8.670833333333333,0.0,0.0,0.8660254037846192,0.49999999999968714
8.291666666666666,0.0,0.0,0.9659258262877958,0.25881904510726983
8.148333333333333,0.0,0.0,1.0,1.0194487830457861e-11
8.237499999999999,0.0,0.0321,0.9659258262893066,-0.2588190451016317
8.2575,1.22,0.413,0.8660254037875378,-0.4999999999946321
8.265,18.531666666666666,0.829,0.7071067811946624,-0.7071067811784326
8.298333333333334,40.84166666666667,1.6,0.500000000001907,-0.8660254037833376
8.536666666666667,74.18333333333334,3.2,0.25881904510974585,-0.9659258262871323
9.008333333333333,126.86666666666667,4.62,1.275783198205238e-11,-1.0
9.34,129.70833333333334,2.9,-0.2588190450991557,-0.9659258262899699
9.355,105.23333333333333,1.34,-0.4999999999924122,-0.8660254037888194
9.2175,45.86666666666667,0.439,-0.7071067811869098,-0.7071067811861852
9.088333333333333,22.564999999999998,0.00204,-0.866025403782056,-0.500000000004127
8.875833333333334,0.0,0.0,-0.9659258262864688,-0.25881904511222187
9.045833333333333,0.0,0.0,-1.0,-7.692609052800474e-13
9.329166666666667,0.0,0.0,-0.9659258262906334,0.2588190450966797
9.630833333333333,0.0,0.0,-0.8660254037901012,0.4999999999901923
9.540833333333333,0.0,0.0,-0.7071067811879977,0.7071067811850973
9.120833333333332,0.0,0.0,-0.5000000000063469,0.8660254037807743
7.918333333333333,0.0,0.0,-0.25881904511469783,0.9659258262858055
7.7425,0.0,0.0,-3.3326050568745662e-12,1.0
7.726666666666667,0.0,0.0,0.25881904509420367,0.9659258262912969
7.550833333333333,0.0,0.0,0.5000000000005747,0.8660254037841069
6.6883333333333335,0.0,0.0,0.7071067811832847,0.7071067811898103
6.259166666666666,0.0,0.0,0.8660254037794926,0.5000000000085668
6.3374999999999995,0.0,0.0,0.9659258262889083,0.25881904510311776
6.205000000000001,0.0,0.0,1.0,5.895949208469085e-12
6.276666666666666,0.0,0.0,0.9659258262919603,-0.2588190450917277
5.899166666666667,0.0,0.0828,0.8660254037853885,-0.49999999999835476
6.215,0.7333333333333334,0.199,0.7071067811916228,-0.7071067811814722
6.206666666666667,5.853333333333333,0.29,0.5000000000107868,-0.8660254037782109
6.233333333333333,9.504166666666666,0.503,0.2588190451055938,-0.9659258262882449
6.7250000000000005,15.85,0.794,8.459293360063604e-12,-1.0
7.348333333333334,25.849999999999998,0.883,-0.2588190451033078,-0.9659258262888574
7.766666666666667,36.1,0.677,-0.4999999999961348,-0.8660254037866703
7.829166666666667,25.131666666666664,0.0847,-0.7071067811796596,-0.7071067811934354
7.6933333333333325,3.4133333333333336,0.0,-0.8660254037842052,-0.5000000000004043
7.610833333333333,0.0,0.0,-0.9659258262875814,-0.2588190451080698
7.545833333333333,0.0,0.0,-1.0,-1.1022637511658122e-11
7.4925,0.0,0.0,-0.9659258262895208,0.25881904510083176
7.538333333333333,0.0,0.0,-0.8660254037879519,0.4999999999939149
7.44,0.0,0.0,-0.707106781195248,0.7071067811778471
7.354166666666667,0.0,0.0,-0.5000000000026242,0.8660254037829235
7.251666666666666,0.0,0.0,-0.25881904511054576,0.965925826286918
6.836666666666666,0.0,0.0,9.659335651142104e-13,1.0
6.094166666666666,0.0,0.0,0.25881904509835574,0.9659258262901843
4.954166666666667,0.0,0.0,0.499999999991695,0.8660254037892335
4.3341666666666665,0.0,0.0,0.7071067811863243,0.7071067811867708
4.828333333333333,0.0,0.0,0.8660254037816418,0.5000000000048442
5.335,0.0,0.0,0.9659258262862546,0.2588190451130218
5.934166666666666,0.0,0.0,1.0,1.5974105864803083e-12
6.197500000000001,0.0,0.0189,0.9659258262908478,-0.2588190450958798
6.451666666666667,0.24416666666666667,0.173,0.8660254037905152,-0.4999999999894751
6.857500000000001,9.991666666666665,0.646,0.7071067811885834,-0.7071067811845118
7.683333333333334,43.18333333333334,1.89,0.5000000000070641,-0.8660254037803602
8.364166666666668,75.625,2.23,0.2588190451154978,-0.9659258262855911
8.4125,110.93333333333334,1.7,4.1607547380748274e-12,-1.0
7.8999999999999995,71.93333333333334,1.06,-0.25881904509340375,-0.9659258262915111
7.6241666666666665,41.96666666666667,0.739,-0.4999999999998575,-0.866025403784521
7.517499999999999,26.083333333333332,0.288,-0.7071067811826991,-0.7071067811903959
7.297499999999999,10.85,0.0109,-0.8660254037790786,-0.500000000009284
7.515000000000001,0.1225,0.0,-0.965925826288694,-0.25881904510391773
7.920833333333333,0.0,0.0,-1.0,-6.724098889669346e-12
7.879166666666666,0.0,0.0,-0.9659258262921746,0.25881904509092774
7.595,0.0,0.0,-0.8660254037858026,0.49999999999763756
7.383333333333333,0.0,0.0,-0.7071067811922085,0.7071067811808867
7.305833333333333,0.0,0.0,-0.5000000000115039,0.8660254037777968
7.233333333333333,0.0,0.0,-0.2588190451063937,0.9659258262880306
7.274166666666666,0.0,0.0,-9.287443041263864e-12,1.0
7.425,0.0,0.0,0.2588190451025078,0.9659258262890718
7.6375,0.0,0.0,0.49999999999541767,0.8660254037870843
7.864999999999999,0.0,0.0,0.707106781179074,0.707106781194021
8.045833333333333,0.0,0.0,0.8660254037837911,0.5000000000011215
8.223333333333334,0.0,0.0,0.9659258262873671,0.2588190451088697
8.368333333333334,0.0,0.0,1.0,1.1850787192858383e-11
8.465,0.0,0.0,0.9659258262897352,-0.25881904510003184
8.53,0.0,0.0729,0.8660254037883659,-0.4999999999931977
8.561666666666666,0.24416666666666667,0.203,0.7071067811958336,-0.7071067811772614
8.664166666666667,6.709166666666666,0.495,0.5000000000033414,-0.8660254037825095
8.773333333333333,16.208333333333332,1.0,0.25881904511134574,-0.9659258262867036
8.888333333333334,32.69166666666667,1.26,-1.3778388391394951e-13,-1.0
8.963333333333333,38.775,0.389,-0.2588190450975558,-0.9659258262903987
8.7575,18.058333333333334,0.168,-0.4999999999909778,-0.8660254037896477
8.538333333333334,8.897499999999999,0.0437,-0.7071067811857387,-0.7071067811873564
8.273333333333333,0.855,0.0,-0.8660254037812277,-0.5000000000055614
8.059166666666668,0.0,0.0,-0.9659258262860402,-0.2588190451138217
7.834166666666667,0.0,0.0,-1.0,-2.4255602676805693e-12
7.724166666666666,0.0,0.0,-0.965925826291062,0.2588190450950798
7.642500000000001,0.0,0.0,-0.8660254037909293,0.4999999999887579
7.596666666666667,0.0,0.0,-0.7071067811891689,0.7071067811839261
7.6625000000000005,0.0,0.0,-0.5000000000077813,0.8660254037799461
7.675833333333333,0.0,0.0,-0.25881904510224163,0.965925826289143
7.540833333333334,0.0,0.0,-4.988904419275088e-12,1.0
6.909166666666667,0.0,0.0,0.25881904509260384,0.9659258262917255
6.475833333333334,0.0,0.0,0.4999999999991403,0.866025403784935
6.498333333333334,0.0,0.0,0.7071067811821136,0.7071067811909815
6.607499999999999,0.0,0.0,0.8660254037786644,0.5000000000100012
6.918333333333333,0.0,0.0,0.9659258262884797,0.25881904510471765
7.098333333333334,0.0,0.0,1.0,7.552248570869607e-12
7.151666666666666,0.0,0.0,0.965925826292389,-0.2588190450901278
7.308333333333334,0.0,0.0605,0.8660254037862166,-0.49999999999692035
7.445833333333333,1.0999999999999999,0.18,0.707106781192794,-0.707106781180301
7.5475,6.465,0.267,0.49999999999961886,-0.8660254037846588
7.615833333333334,10.469999999999999,0.364,0.25881904510719367,-0.9659258262878162
7.640000000000001,10.725,0.538,1.0115592722464125e-11,-1.0
7.760000000000001,20.125,0.599,-0.2588190451017079,-0.9659258262892861
7.861666666666667,13.529166666666667,0.147,-0.49999999999470046,-0.8660254037874984
7.865833333333334,3.174166666666667,0.037,-0.7071067811784885,-0.7071067811946066
7.759166666666666,0.3675,0.0,-0.866025403783377,-0.5000000000018388
7.528333333333333,0.0,0.0,-0.9659258262871527,-0.25881904510966963
7.327500000000001,0.0,0.0,-1.0,-1.2678936874058644e-11
7.179166666666667,0.0,0.0,-0.9659258262899495,0.25881904509923187
7.077500000000001,0.0,0.0,-0.86602540378878,0.4999999999924805
6.924166666666667,0.0,0.0,-0.7071067811861294,0.7071067811869657
6.678333333333334,0.0,0.0,-0.5000000000040586,0.8660254037820954
6.5008333333333335,0.0,0.0,-0.25881904511214565,0.9659258262864893
6.266666666666667,0.0,0.0,-6.903657972863114e-13,1.0
6.016666666666667,0.0,0.0,0.2588190450967559,0.965925826290613
5.721666666666667,0.0,0.0,0.49999999999026057,0.8660254037900617
5.635000000000001,0.0,0.0,0.7071067811851531,0.707106781187942
5.160833333333334,0.0,0.0,0.8660254037808137,0.5000000000062786
4.8933333333333335,0.0,0.0,0.9659258262858259,0.25881904511462167
4.716666666666667,0.0,0.0,1.0,3.25370994888083e-12
4.59,0.0,0.0,0.9659258262912764,-0.2588190450942799
4.515833333333333,0.0,0.106,0.8660254037840674,-0.500000000000643
4.548333333333333,5.613333333333333,0.482,0.7071067811897546,-0.7071067811833405
4.6375,24.383333333333336,1.11,0.5000000000084985,-0.866025403779532
4.581666666666666,39.141666666666666,0.996,0.2588190451030416,-0.9659258262889288
4.617500000000001,41.608333333333334,1.63,5.817054100475349e-12,-1.0
4.789166666666667,45.49166666666667,1.89,-0.2588190450918039,-0.9659258262919399
4.984166666666667,49.78333333333333,0.532,-0.4999999999984231,-0.8660254037853491
5.003333333333333,24.883333333333336,0.126,-0.7071067811815279,-0.7071067811915671
5.145833333333333,5.245833333333334,0.00452,-0.8660254037782503,-0.5000000000107184
5.1825,0.0,0.0,-0.9659258262882653,-0.25881904510551756
5.3116666666666665,0.0,0.0,-1.0,-8.380398252069868e-12
5.206666666666666,0.0,0.0,-0.9659258262888369,0.258819045103384
4.6825,0.0,0.0,-0.8660254037866307,0.49999999999620315
4.5216666666666665,0.0,0.0,-0.7071067811933797,0.7071067811797154
4.386666666666667,0.0,0.0,-0.5000000000003361,0.8660254037842446
4.3741666666666665,0.0,0.0,-0.2588190451079936,0.9659258262876018
4.3374999999999995,0.0,0.0,-1.0943742403664386e-11,1.0
4.11,0.0,0.0,0.258819045100908,0.9659258262895004
3.980833333333333,0.0,0.0,0.49999999999398326,0.8660254037879124
3.904166666666667,0.0,0.0,0.7071067811779028,0.7071067811951922
3.796666666666667,0.0,0.0,0.866025403782963,0.500000000002556
3.7158333333333338,0.0,0.0,0.9659258262869383,0.2588190451104696
3.605833333333333,0.0,0.0,1.0,-1.0448286731079465e-12
3.563333333333333,0.0,0.0,0.9659258262901639,-0.25881904509843195
3.481666666666667,0.0,0.0734,0.8660254037891941,-0.4999999999917633
3.48,3.5383333333333336,0.18,0.707106781186715,-0.70710678118638
3.466666666666667,12.43,0.35,0.5000000000047758,-0.8660254037816812
3.42,22.316666666666666,0.537,0.25881904511294557,-0.965925826286275
3.4250000000000003,31.083333333333332,0.569,1.5185154784865722e-12,-1.0
3.6225,34.275,0.42,-0.258819045095956,-0.9659258262908273
3.8000000000000003,24.150000000000002,0.177,-0.4999999999895434,-0.8660254037904758
3.983333333333333,12.676666666666668,0.0513,-0.7071067811845675,-0.7071067811885275
4.1866666666666665,2.0741666666666667,0.0,-0.8660254037803996,-0.5000000000069957
4.5975,0.0,0.0,-0.9659258262856115,-0.2588190451154216
5.055000000000001,0.0,0.0,-1.0,-4.081859630081091e-12
5.3675,0.0,0.0,-0.9659258262914907,0.25881904509347997
5.386666666666667,0.0,0.0,-0.8660254037844815,0.4999999999999258
5.22,0.0,0.0,-0.7071067811903401,0.7071067811827549
4.971666666666667,0.0,0.0,-0.5000000000092157,0.866025403779118
4.7716666666666665,0.0,0.0,-0.2588190451038415,0.9659258262887144
4.631666666666667,0.0,0.0,-6.64520378167561e-12,1.0
4.531666666666667,0.0,0.0,0.25881904509100395,0.9659258262921542
4.4525,0.0,0.0,0.4999999999977059,0.8660254037857631
4.335833333333333,0.0,0.0,0.7071067811809424,0.7071067811921526
4.2625,0.0,0.0,0.8660254037778363,0.5000000000114356
4.165,0.0,0.0,0.9659258262880509,0.25881904510631754
4.105833333333334,0.0,0.0,1.0,9.208547933270128e-12
4.0125,0.0,0.0,0.9659258262890513,-0.258819045102584
3.9166666666666665,0.0,0.124,0.8660254037870448,-0.49999999999548594
3.796666666666667,7.804166666666667,0.261,0.7071067811939652,-0.7071067811791298
3.7125,16.833333333333332,0.33,0.5000000000010533,-0.8660254037838305
3.6291666666666664,20.491666666666667,0.479,0.2588190451087935,-0.9659258262873875
3.5124999999999997,23.53333333333333,0.382,1.1771892084864647e-11,-1.0
3.313333333333333,21.599999999999998,0.401,-0.25881904510010806,-0.9659258262897148
3.2083333333333335,22.816666666666666,0.205,-0.49999999999326605,-0.8660254037883265
3.079166666666667,15.11,0.0384,-0.7071067811773173,-0.7071067811957777
3.0366666666666666,1.4641666666666666,0.0,-0.8660254037825489,-0.5000000000032732
3.0225000000000004,0.0,0.0,-0.9659258262867241,-0.2588190451112695
3.015833333333333,0.0,0.0,-1.0,2.1667899190768555e-13
3.1216666666666666,0.0,0.0,-0.9659258262903783,0.25881904509763204
3.3233333333333337,0.0,0.0,-0.8660254037896081,0.4999999999910461
3.5325,0.0,0.0,-0.7071067811873006,0.7071067811857944
3.6474999999999995,0.0,0.0,-0.500000000005493,0.8660254037812672
3.686666666666667,0.0,0.0,-0.25881904511374554,0.9659258262860606
3.7325,0.0,0.0,-2.3466651596868332e-12,1.0
3.8791666666666664,0.0,0.0,0.258819045095156,0.9659258262910416
4.099166666666666,0.0,0.0,0.4999999999888262,0.8660254037908899
4.225833333333333,0.0,0.0,0.707106781183982,0.7071067811891132
4.336666666666667,0.0,0.0,0.8660254037799856,0.5000000000077129
4.409166666666667,0.0,0.0,0.9659258262891635,0.25881904510216547
4.529166666666667,0.0,0.0,1.0,4.910009311281352e-12
4.6925,0.0,0.0,0.9659258262917051,-0.25881904509268006
4.975833333333333,0.0,0.0177,0.8660254037848956,-0.49999999999920863
5.043333333333333,0.3666666666666667,0.118,0.7071067811909257,-0.7071067811821694
5.185833333333333,6.583333333333333,0.293,0.5000000000099329,-0.8660254037787039
5.246666666666667,14.508333333333333,0.426,0.25881904510464143,-0.9659258262885001
5.394166666666667,16.958333333333332,0.325,7.47335346287587e-12,-1.0
5.66,14.026666666666666,0.196,-0.25881904509020404,-0.9659258262923686
5.810833333333334,11.208333333333334,0.121,-0.4999999999969887,-0.8660254037861772
5.765000000000001,4.996666666666667,0.0233,-0.7071067811803567,-0.7071067811927383
5.668333333333333,0.4891666666666667,0.0,-0.8660254037846982,-0.4999999999995505
5.46,0.0,0.0,-0.9659258262878366,-0.25881904510711745
5.646666666666667,0.0,0.0,-1.0,-1.0036697614470389e-11
5.767499999999999,0.0,0.0,-0.9659258262892657,0.2588190451017841
5.641666666666667,0.0,0.0,-0.866025403787459,0.49999999999476874
5.468333333333334,0.0,0.0,-0.7071067811945508,0.7071067811785442
5.655,0.0,0.0,-0.5000000000017705,0.8660254037834165
5.933333333333334,0.0,0.0,-0.25881904510959347,0.9659258262871732
6.170000000000001,0.0,0.0,-1.2600041766064908e-11,1.0
6.329999999999999,0.0,0.0,0.2588190450993081,0.9659258262899291
6.258333333333333,0.0,0.0,0.49999999999254885,0.8660254037887406
6.2175,0.0,0.0,0.7071067811870214,0.7071067811860736
6.279166666666666,0.0,0.0,0.8660254037821348,0.5000000000039904
6.565,0.0,0.0,0.9659258262865097,0.25881904511206943
6.760833333333333,0.0,0.0,1.0,6.114706892925754e-13
6.864999999999999,0.0,0.0,0.9659258262905925,-0.2588190450968321
6.881666666666667,0.0,0.0476,0.8660254037900222,-0.4999999999903289
6.971666666666667,1.7083333333333333,0.178,0.7071067811878862,-0.7071067811852089
6.903333333333333,10.115833333333333,0.452,0.5000000000062103,-0.8660254037808531
6.980833333333333,24.525000000000002,1.25,0.25881904511454545,-0.9659258262858463
7.089166666666667,41.475,1.14,3.174814840887094e-12,-1.0
7.2175,35.75833333333333,1.23,-0.2588190450943561,-0.965925826291256
7.426666666666667,44.63333333333333,0.409,-0.5000000000007113,-0.8660254037840279
7.510833333333333,18.288333333333334,0.0461,-0.7071067811833963,-0.7071067811896987
7.245,1.22,0.0,-0.8660254037795715,-0.5000000000084301
7.066666666666666,0.0,0.0,-0.9659258262889492,-0.2588190451029654
6.683333333333334,0.0,0.0,-1.0,-5.738158992481613e-12
6.605833333333333,0.0,0.0,-0.9659258262919195,0.2588190450918801
6.633333333333333,0.0,0.0,-0.8660254037853097,0.49999999999849143
6.845833333333334,0.0,0.0,-0.7071067811915113,0.7071067811815838
6.8691666666666675,0.0,0.0,-0.5000000000106501,0.8660254037782898
7.0325,0.0,0.0,-0.25881904510544135,0.9659258262882857
7.2625,0.0,0.0,-8.301503144076131e-12,1.0
7.385000000000001,0.0,0.0,0.25881904510346015,0.9659258262888166
7.413333333333333,0.0,0.0,0.4999999999962715,0.8660254037865913
7.5008333333333335,0.0,0.0,0.7071067811797712,0.7071067811933239
7.514166666666667,0.0,0.0,0.866025403784284,0.5000000000002677
7.486666666666667,0.0,0.0,0.9659258262876222,0.25881904510791737
7.445833333333333,0.0,0.0,1.0,1.086484729567065e-11
7.543333333333333,0.0,0.0,0.96592582628948,-0.2588190451009842
7.741666666666667,0.0,0.205,0.866025403787873,-0.49999999999405154
8.0775,6.589166666666666,0.742,0.7071067811951365,-0.7071067811779587
8.446666666666667,19.641666666666666,0.988,0.5000000000024877,-0.8660254037830024
8.616666666666667,32.075,1.94,0.2588190451103934,-0.9659258262869588
8.765,46.824999999999996,1.85,1.342819144726517e-11,-1.0
9.010833333333332,40.25833333333333,0.758,-0.25881904509850817,-0.9659258262901435
8.91,22.925,0.262,-0.49999999999183165,-0.8660254037891546
8.886666666666667,9.145,0.0469,-0.7071067811864359,-0.7071067811866593
8.756666666666666,0.24416666666666667,0.0,-0.8660254037817208,-0.5000000000047076
8.9725,0.0,0.0,-0.9659258262862954,-0.25881904511286935
8.788333333333334,0.0,0.0,-1.0,-1.4396203704928363e-12
8.649166666666668,0.0,0.0,-0.9659258262908069,0.25881904509603215
8.48,0.0,0.0,-0.8660254037904364,0.4999999999896117
8.270833333333334,0.0,0.0,-0.7071067811884718,0.7071067811846232
8.091666666666667,0.0,0.0,-0.5000000000069275,0.866025403780439
8.0725,0.0,0.0,-0.25881904511534537,0.965925826285632
7.8999999999999995,0.0,0.0,-4.002964522087355e-12,1.0
7.956666666666667,0.0,0.0,0.2588190450935562,0.9659258262914704
7.947500000000001,0.0,0.0,0.4999999999999941,0.866025403784442
7.986666666666667,0.0,0.0,0.7071067811828107,0.7071067811902844
7.005,0.0,0.0,0.8660254037791574,0.5000000000091473
6.285,0.0,0.0,0.9659258262887348,0.2588190451037653
5.8741666666666665,0.0,0.0,1.0,6.566308673681874e-12
5.0075,0.0,0.00273,0.9659258262921337,-0.25881904509108017
4.741666666666666,0.0,0.238,0.8660254037857237,-0.4999999999977742
4.513333333333333,10.369166666666667,0.831,0.7071067811920969,-0.7071067811809981
3.9916666666666667,31.46666666666667,1.54,0.5000000000113674,-0.8660254037778757
4.0175,39.275,1.19,0.2588190451062413,-0.9659258262880713
4.076666666666667,38.791666666666664,0.938,9.129652825276392e-12,-1.0
3.689166666666667,28.908333333333335,0.589,-0.25881904510266024,-0.9659258262890309
2.8041666666666667,27.916666666666668,0.369,-0.4999999999955543,-0.8660254037870054
1.4391666666666667,18.291666666666668,0.0665,-0.7071067811791856,-0.7071067811939095
1.3983333333333334,4.386666666666666,0.0,-0.86602540378387,-0.5000000000009849
1.4825,0.0,0.0,-0.965925826287408,-0.2588190451087173
1.2716666666666667,0.0,0.0,-1.0,-1.169299697687091e-11
1.135,0.0,0.0,-0.9659258262896944,0.2588190451001842
1.1683333333333332,0.0,0.0,-0.8660254037882871,0.4999999999933344
1.2716666666666667,0.0,0.0,-0.707106781195722,0.707106781177373
1.06625,0.0,0.0,-0.5000000000032048,0.8660254037825883
1.2366666666666666,0.0,0.0,-0.2588190451111933,0.9659258262867445
0.9979166666666667,0.0,0.0,2.955740999014216e-13,1.0
0.9891666666666667,0.0,0.0,0.25881904509770826,0.9659258262903578
1.5004166666666665,0.0,0.0,0.49999999999111444,0.8660254037895687
1.6058333333333332,0.0,0.0,0.7071067811858502,0.7071067811872448
1.6141666666666667,0.0,0.0,0.8660254037813067,0.5000000000054248
1.7316666666666667,0.0,0.0,0.965925826286081,0.2588190451136693
1.3583333333333334,0.0,0.0,1.0,2.267770051693097e-12
1.3379166666666666,0.0,0.0123,0.9659258262910212,-0.25881904509523224
1.4533333333333331,0.24416666666666667,0.585,0.8660254037908504,-0.49999999998889455
1.46,12.559166666666668,2.27,0.7071067811890573,-0.7071067811840377
2.2158333333333333,66.22500000000001,3.81,0.5000000000076447,-0.866025403780025
3.4125,98.97500000000001,6.62,0.25881904510208925,-0.9659258262891839
3.7883333333333336,125.53333333333335,8.05,4.831114203287616e-12,-1.0
4.114166666666667,100.26666666666667,6.92,-0.2588190450927562,-0.9659258262916847
4.1000000000000005,53.53333333333333,3.67,-0.4999999999992769,-0.8660254037848562
3.6475000000000004,26.566666666666666,0.276,-0.7071067811822251,-0.7071067811908699
2.6408333333333336,4.9975,0.0,-0.8660254037787433,-0.5000000000098646
1.9941666666666666,0.0,0.0,-0.9659258262885205,-0.2588190451045652
1.3858333333333333,0.0,0.0,-1.0,-7.394458354882135e-12
1.2683333333333333,0.0,0.0,-0.9659258262923481,0.25881904509028025
0.37833333333333335,0.0,0.0,-0.8660254037861378,0.499999999997057
0.06375,0.0,0.0,-0.7071067811926824,0.7071067811804126
0.21208333333333332,0.0,0.0,-0.4999999999994822,0.8660254037847376
-0.26166666666666666,0.0,0.0,-0.25881904510704123,0.9659258262878571
-0.10583333333333332,0.0,0.0,-9.957802506476653e-12,1.0
-0.17666666666666667,0.0,0.0,0.2588190451018603,0.9659258262892453
-0.8116666666666666,0.0,0.0,0.4999999999948371,0.8660254037874194
0.57625,0.0,0.0,0.7071067811786,0.707106781194495
0.9820833333333333,0.0,0.0,0.8660254037834559,0.5000000000017021
-0.09041666666666666,0.0,0.0,0.9659258262871936,0.25881904510951725
-0.5966666666666667,0.0,0.0,1.0,1.2521146658071173e-11
1.1679166666666667,0.0,0.0017,0.9659258262899088,-0.2588190450993843
0.6933333333333334,0.0,0.425,0.8660254037887011,-0.4999999999926172
0.44,9.270000000000001,2.21,0.7071067811860179,-0.7071067811870771
1.6033333333333333,63.041666666666664,3.64,0.500000000003922,-0.8660254037821743
2.8866666666666667,75.39999999999999,4.49,0.2588190451119932,-0.9659258262865301
3.953333333333333,103.575,4.25,5.325755812988393e-13,-1.0
4.038333333333333,90.93333333333334,2.67,-0.2588190450969083,-0.9659258262905721
3.7716666666666665,58.9,1.28,-0.49999999999039724,-0.8660254037899828
3.4491666666666667,37.824999999999996,0.167,-0.7071067811852647,-0.7071067811878304
3.1383333333333336,5.607499999999999,0.0,-0.8660254037808925,-0.500000000006142
2.7541666666666664,0.0,0.0,-0.9659258262858667,-0.25881904511446924
