Temperature,Wind speed,Wind power,Day sin,Day cos
4.4375,6.1125,35.0,0.707106781194273,-0.7071067811788221
4.9575000000000005,6.947500000000001,36.6,0.5000000000014301,-0.8660254037836129
5.3625,7.6475,35.6,0.25881904510921383,-0.9659258262872749
5.47,7.642499999999999,31.8,1.2207059942500032e-11,-1.0
5.5075,6.702500000000001,30.7,-0.2588190450996877,-0.9659258262898274
5.7425,6.922499999999999,25.3,-0.4999999999928892,-0.8660254037885441
5.828333333333333,6.394166666666667,26.1,-0.7071067811872993,-0.7071067811857957
5.2700000000000005,5.915,21.2,-0.8660254037823313,-0.50000000000365
5.08,5.56,16.2,-0.9659258262866114,-0.25881904511168985
5.0249999999999995,4.755,12.5,-1.0,-2.1848886572769905e-13
4.7225,4.0575,8.99,-0.9659258262904908,0.2588190450972117
3.8825,3.9725,15.0,-0.8660254037898257,0.49999999999066924
3.3175000000000003,4.2375,19.6,-0.7071067811876083,0.7071067811854868
3.2550000000000003,4.4799999999999995,22.3,-0.50000000000587,0.8660254037810496
3.6625,4.4825,25.0,-0.25881904511416587,0.965925826285948
4.2924999999999995,4.3975,30.8,-2.781833017322218e-12,1.0
5.1775,5.760000000000001,32.3,0.2588190450947357,0.9659258262911543
5.7225,6.2275,33.1,0.49999999998844935,0.8660254037911074
6.085,6.197500000000001,22.9,0.7071067811836742,0.7071067811894208
6.29,6.355,33.5,0.866025403779768,0.5000000000080899
6.625,6.7425,35.5,0.9659258262890509,0.2588190451025858
6.535,6.955000000000001,36.5,1.0,5.345177168916737e-12
6.607499999999999,7.3975,36.6,0.9659258262918178,-0.25881904509225967
6.9025,7.73,35.1,0.8660254037851132,-0.4999999999988317
6.985,7.202500000000001,36.4,0.7071067811912334,-0.7071067811818617
6.98,7.715,36.6,0.5000000000103098,-0.8660254037784862
7.3125,7.7225,34.8,0.25881904510506176,-0.9659258262883874
7.080000000000001,7.4975,26.7,7.908521320511256e-12,-1.0
6.0125,7.0475,25.6,-0.2588190450897837,-0.9659258262924811
5.09,5.43,30.5,-0.4999999999966118,-0.8660254037863948
5.1425,5.805,30.5,-0.7071067811800491,-0.7071067811930459
5.37,6.3374999999999995,26.9,-0.8660254037844806,-0.4999999999999274
5.6275,5.7975,25.4,-0.9659258262877239,-0.2588190451075378
5.6225,5.5575,28.0,-1.0,-1.0471865472105775e-11
5.0525,5.215,32.7,-0.9659258262893783,0.2588190451013638
4.944999999999999,5.535,33.7,-0.8660254037876765,0.4999999999943919
4.8075,5.93,28.7,-0.7071067811948585,0.7071067811782366
4.56,6.4725,29.0,-0.5000000000021473,0.8660254037831989
4.239999999999999,6.7925,29.6,-0.2588190451100138,0.9659258262870606
4.194999999999999,7.555,29.4,-1.3035209623700293e-11,1.0
4.2225,7.6275,29.6,0.25881904509888776,0.9659258262900418
3.9425000000000003,7.9775,30.7,0.499999999992172,0.8660254037889582
4.005,8.979999999999999,30.8,0.7071067811867137,0.7071067811863814
3.9825,9.09,30.6,0.8660254037819172,0.5000000000043672
3.67,8.755,30.5,0.9659258262863971,0.25881904511248977
3.8874999999999997,8.02,16.1,1.0,1.0466385469279599e-12
3.9599999999999995,8.12,3.95,0.9659258262907052,-0.25881904509641174
4.1225,8.755,3.97,0.8660254037902398,-0.49999999998995204
4.31,8.84,4.02,0.7071067811881939,-0.7071067811849011
4.3325,9.2625,4.04,0.5000000000065872,-0.8660254037806355
4.6425,9.8725,3.93,0.2588190451149658,-0.9659258262857336
4.5575,9.815,3.85,3.6099826985224788e-12,-1.0
5.125,9.1925,3.86,-0.2588190450939358,-0.9659258262913686
5.2475,8.61,3.85,-0.5000000000003345,-0.8660254037842455
5.265,7.8975,4.17,-0.7071067811830886,-0.7071067811900065
4.695,6.9975,18.1,-0.8660254037793539,-0.5000000000088071
4.4125000000000005,6.2,16.9,-0.9659258262888365,-0.2588190451033857
3.86,6.255,16.8,-1.0,-6.173326850116998e-12
3.355,5.215,17.0,-0.965925826292032,0.25881904509145975
3.3925,4.6225,16.6,-0.8660254037855272,0.49999999999811456
3.3725,3.9,14.7,-0.707106781191819,0.707106781181276
3.34,3.9575,10.4,-0.500000000011027,0.8660254037780722
3.43,3.205,9.51,-0.25881904510586173,0.965925826288173
3.49,3.18,8.85,-8.736671001711517e-12,1.0
3.2575,3.025,8.98,0.2588190451030398,0.9659258262889292
2.9875000000000003,2.91,8.02,0.4999999999958946,0.8660254037868089
2.605,2.6175,9.1,0.7071067811794635,0.7071067811936316
2.38,2.82,9.93,0.8660254037840664,0.5000000000006446
2.31,2.9475,7.56,0.9659258262875097,0.2588190451083377
1.9475,2.6525000000000003,6.91,1.0,1.1300015153306036e-11
1.71,2.5475,8.98,0.9659258262895927,-0.25881904510056386
2.4125,2.9599999999999995,12.2,0.8660254037880906,-0.4999999999936747
3.27,3.36,14.1,0.7071067811954441,-0.7071067811776509
3.845,4.095,14.3,0.5000000000028645,-0.8660254037827848
4.1025,4.1850000000000005,14.0,0.2588190451108137,-0.9659258262868462
4.5175,3.5425,15.6,-6.885559234662979e-13,-1.0
5.185,4.1775,17.3,-0.25881904509808784,-0.9659258262902561
5.4975,4.0925,15.2,-0.4999999999914548,-0.8660254037893722
5.7075,4.59,14.6,-0.7071067811861281,-0.7071067811869669
5.815,4.465,16.5,-0.8660254037815032,-0.5000000000050844
5.695,4.215,10.6,-0.9659258262861827,-0.25881904511328974
4.9375,3.5475,8.67,-1.0,-1.8747882281282207e-12
3.375,2.3675,8.31,-0.9659258262909195,0.2588190450956118
2.4274999999999998,1.8025,5.54,-0.866025403790654,0.49999999998923483
2.1599999999999997,1.8425,5.75,-0.7071067811887795,0.7071067811843156
1.7825,1.5275,3.45,-0.5000000000073044,0.8660254037802215
1.4275,1.5675,1.96,-0.25881904510170967,0.9659258262892856
1.115,0.9175,1.04,-4.43813237972274e-12,1.0
0.7999999999999999,0.5375,2.82,0.25881904509313586,0.965925826291583
0.60875,0.8937499999999999,5.24,0.49999999999961725,0.8660254037846596
0.93,1.1491666666666667,9.64,0.707106781182503,0.707106781190592
1.5175,1.7925000000000002,9.78,0.8660254037789398,0.5000000000095243
1.86,2.6149999999999998,10.4,0.9659258262886222,0.25881904510418563
2.1175,2.6775,12.9,1.0,7.0014765313172585e-12
2.3425,3.5025,13.7,0.9659258262922464,-0.25881904509065984
3.1425,3.9499999999999997,12.0,0.8660254037859413,-0.49999999999739736
3.8974999999999995,3.8125,18.9,0.7071067811924046,-0.7071067811806905
4.44,4.79,25.3,0.49999999999914185,-0.8660254037849341
4.825,5.2325,29.5,0.25881904510666165,-0.9659258262879588
5.305000000000001,6.195,26.9,9.564820682911778e-12,-1.0
5.08,6.4775,26.5,-0.2588190451022399,-0.9659258262891436
5.16,5.6925,30.5,-0.4999999999951774,-0.8660254037872229
5.2875,6.1875,34.4,-0.7071067811788779,-0.7071067811942172
5.3825,7.23,31.8,-0.8660254037836524,-0.5000000000013618
5.36,6.6875,31.0,-0.9659258262872953,-0.25881904510913767
5.3,6.075,29.9,-1.0,-1.2128164834506296e-11
5.55,5.625,26.9,-0.9659258262898069,0.2588190450997639
5.8675,5.0775,17.6,-0.8660254037885047,0.4999999999929575
5.8675,4.0275,8.18,-0.70710678118574,0.7071067811873551
5.5025,3.36,6.52,-0.5000000000035817,0.8660254037823708
5.435,2.8725,8.55,-0.25881904511161363,0.9659258262866318
5.544999999999999,3.07,6.8,-1.3959375773396304e-13,1.0
5.385000000000001,3.28,4.94,0.2588190450972879,0.9659258262904704
4.7775,3.5124999999999997,4.84,0.4999999999907376,0.8660254037897863
4.2,3.8000000000000003,6.84,0.7071067811855426,0.7071067811875525
3.845,3.7575000000000003,6.59,0.866025403781089,0.5000000000058016
4.3775,3.48,8.98,0.9659258262859685,0.25881904511408965
4.8525,3.2425,9.31,1.0,2.702937909328482e-12
4.755,3.9525,11.0,0.9659258262911339,-0.2588190450948119
4.9525,4.1925,13.0,0.866025403791068,-0.4999999999885177
5.435,4.510000000000001,20.7,0.7071067811893651,-0.7071067811837299
6.1475,4.92,26.1,0.5000000000080216,-0.8660254037798074
6.3825,5.905,31.4,0.2588190451025096,-0.9659258262890713
6.612500000000001,6.0,36.2,5.266282060923001e-12,-1.0
6.62,7.035,36.6,-0.2588190450923359,-0.9659258262917974
6.6325,8.397499999999999,36.3,-0.49999999999890005,-0.8660254037850736
6.59,8.225,36.5,-0.7071067811819174,-0.7071067811911776
6.390000000000001,7.7225,36.7,-0.8660254037785258,-0.5000000000102415
6.5375000000000005,7.66,35.0,-0.9659258262884078,-0.2588190451049856
6.6225,7.155,24.5,-1.0,-7.82962621251752e-12
6.325,6.11,29.3,-0.9659258262924607,0.2588190450898599
6.2925,6.015000000000001,30.0,-0.8660254037863554,0.49999999999668016
6.3725,6.245,25.3,-0.7071067811929902,0.7071067811801048
6.6375,5.685,23.5,-0.49999999999985906,0.86602540378452
6.785,5.6625000000000005,21.3,-0.25881904510746157,0.9659258262877444
6.54,4.7475,10.3,-1.0392970364112039e-11,1.0
6.3425,4.645,9.56,0.25881904510144,0.9659258262893579
6.1125,3.6650000000000005,4.15,0.4999999999944602,0.866025403787637
6.2175,2.1774999999999998,3.42,0.7071067811782923,0.7071067811948027
5.8975,2.0325,1.97,0.8660254037832383,0.500000000002079
5.53,1.6449999999999998,2.14,0.9659258262870809,0.2588190451099376
5.364999999999999,0.8150000000000001,1.98,1.0,1.2956314515706557e-11
5.075,0.66625,2.6,0.9659258262900213,-0.258819045098964
5.982500000000001,0.50625,4.81,0.8660254037889187,-0.4999999999922403
7.670000000000001,0.59875,3.91,0.7071067811863255,-0.7071067811867695
7.982500000000001,1.5574999999999999,2.32,0.5000000000042989,-0.8660254037819567
7.8425,1.63,3.25,0.2588190451124136,-0.9659258262864175
7.625,1.3062500000000001,3.79,9.67743438934224e-13,-1.0
7.8325,1.3675,4.74,-0.25881904509648795,-0.9659258262906848
8.4325,1.7025,6.08,-0.49999999999002037,-0.8660254037902004
8.4625,2.43,3.1,-0.707106781184957,-0.7071067811881381
7.8500000000000005,2.405,3.51,-0.866025403780675,-0.5000000000065188
7.2175,2.39,2.97,-0.9659258262857541,-0.25881904511488957
6.4925,2.2425,5.32,-1.0,-3.5310875905287427e-12
5.982499999999999,2.3275,7.51,-0.9659258262913482,0.258819045094012
6.1375,2.5675,10.0,-0.8660254037842061,0.5000000000004028
6.345,2.9324999999999997,11.4,-0.7071067811899506,0.7071067811831444
6.705000000000001,3.0675000000000003,12.2,-0.5000000000087388,0.8660254037793933
6.9025,3.25,12.7,-0.2588190451033095,0.9659258262888569
7.0925,3.2575,11.6,-6.0944317421232616e-12,1.0
7.1825,3.1775,10.3,0.25881904509153597,0.9659258262920116
7.0825,3.4425000000000003,7.58,0.49999999999818284,0.8660254037854878
6.7475,3.0425,4.51,0.7071067811813319,0.7071067811917632
6.44,2.4325,6.7,0.8660254037781117,0.5000000000109587
6.3,2.865,7.02,0.9659258262881935,0.2588190451057855
6.2425,2.9149999999999996,8.8,1.0,8.657775893717781e-12
5.8999999999999995,3.3575,8.17,0.9659258262889088,-0.25881904510311604
5.194999999999999,3.9149999999999996,10.3,0.8660254037867694,-0.49999999999596295
5.2075,4.444999999999999,10.6,0.7071067811935757,-0.7071067811795193
5.735,4.7775,10.2,0.5000000000005762,-0.866025403784106
6.3275,4.095,13.5,0.2588190451082615,-0.9659258262875301
6.2925,4.6125,15.9,1.12211200453123e-11,-1.0
6.0275,4.84,18.1,-0.25881904510064,-0.9659258262895722
6.4025,5.2175,21.0,-0.499999999993743,-0.8660254037880512
7.395,4.955,23.4,-0.7071067811777068,-0.7071067811953883
7.239999999999999,5.3175,22.6,-0.8660254037828243,-0.5000000000027962
7.609999999999999,4.49,12.1,-0.9659258262868666,-0.2588190451107375
7.267500000000001,3.41,17.9,-1.0,7.674510314600339e-13
6.3,2.8925,15.6,-0.9659258262902357,0.25881904509816406
6.1499999999999995,2.8925,13.1,-0.8660254037893328,0.4999999999915231
5.7775,2.6799999999999997,16.6,-0.7071067811869112,0.7071067811861839
5.4175,3.035,12.6,-0.5000000000050161,0.8660254037815426
4.97,2.555,17.1,-0.2588190451132135,0.9659258262862032
4.36,2.98,18.0,-1.7958931201344848e-12,1.0
3.99,3.2075,17.2,0.25881904509568804,0.9659258262908991
3.8175000000000003,3.4150000000000005,15.2,0.49999999998930317,0.8660254037906144
3.4725,3.1575,14.4,0.7071067811843713,0.7071067811887237
3.3225,3.2025,10.7,0.8660254037802609,0.500000000007236
3.1058333333333334,2.8633333333333333,8.81,0.965925826289306,0.25881904510163345
3.0725,2.955,5.45,1.0,4.359237271729004e-12
3.2325,2.665,5.54,0.9659258262915625,-0.258819045093212
3.5225000000000004,3.0825,8.89,0.8660254037846202,-0.4999999999996856
4.2075000000000005,3.92,11.1,0.7071067811905363,-0.7071067811825588
4.6075,3.715,9.51,0.5000000000094559,-0.8660254037789793
4.735,3.9499999999999997,15.6,0.2588190451041094,-0.9659258262886427
4.7925,4.32,16.1,6.922581423323522e-12,-1.0
5.0475,4.4375,18.1,-0.25881904509073606,-0.965925826292226
5.82,4.9475,21.7,-0.4999999999974657,-0.8660254037859019
6.0925,5.6025,20.8,-0.7071067811807462,-0.7071067811923488
6.142500000000001,5.4775,20.1,-0.8660254037849735,-0.4999999999990735
5.8175,5.1075,15.2,-0.9659258262879792,-0.25881904510658543
4.8225,4.6450000000000005,21.2,-1.0,-9.485925574918042e-12
3.9825,4.3275,17.0,-0.9659258262891232,0.2588190451023161
3.6425,4.3225,15.6,-0.8660254037871835,0.49999999999524575
3.59,4.065,14.0,-0.7071067811941614,0.7071067811789337
3.6650000000000005,3.6675,21.8,-0.5000000000012934,0.8660254037836919
3.985,4.05,20.4,-0.25881904510906145,0.9659258262873157
4.1225,4.257499999999999,14.8,-1.204926972651256e-11,1.0
3.9499999999999997,3.7899999999999996,11.1,0.2588190450998401,0.9659258262897865
3.9225,3.395,11.0,0.4999999999930258,0.8660254037884652
3.545,3.3049999999999997,10.3,0.7071067811771211,0.7071067811959739
3.2225,2.955,11.5,0.8660254037824102,0.5000000000035134
3.03,3.03,5.79,0.9659258262866522,0.2588190451115374
3.01,2.36,3.24,1.0,6.0698649740227e-14
2.9475,2.3675,5.41,0.96592582629045,-0.2588190450973641
2.9949999999999997,2.9525,3.45,0.8660254037897468,-0.4999999999908059
2.57,2.4925,2.56,0.7071067811874967,-0.7071067811855983
2.6275,2.1075,1.47,0.5000000000057333,-0.8660254037811286
3.14,1.4225,4.18,0.25881904511401344,-0.9659258262859889
3.92,1.07875,9.32,2.6240428013347458e-12,-1.0
4.9275,1.6849999999999998,10.3,-0.2588190450948881,-0.9659258262911135
5.390000000000001,2.61,8.51,-0.49999999998858596,-0.8660254037910285
5.9225,2.4925,6.28,-0.7071067811837858,-0.7071067811893093
5.922499999999999,2.35,3.75,-0.8660254037798468,-0.5000000000079532
6.1175,1.7750000000000001,1.04,-0.9659258262890917,-0.25881904510243336
5.805,1.27125,1.38,-1.0,-5.187386952929265e-12
3.8349999999999995,0.775,0.574,-0.9659258262917769,0.2588190450924121
3.3125,0.9175,0.115,-0.8660254037850342,0.4999999999989684
2.8475,0.5325000000000001,0.113,-0.7071067811911218,0.7071067811819732
2.5325,0.41875,1.09,-0.5000000000101731,0.8660254037785652
2.57,0.3725,2.05,-0.2588190451049094,0.9659258262884283
2.485,0.34500000000000003,6.52,-7.750731104523784e-12,1.0
1.9425,1.2175,7.31,0.2588190450899361,0.9659258262924403
2.1575,2.02,8.74,0.4999999999967485,0.8660254037863159
2.0325,2.515,14.8,0.7071067811801607,0.7071067811929345
2.275,3.115,34.0,0.8660254037845595,0.4999999999997907
3.1750000000000003,5.75,31.5,0.9659258262877648,0.25881904510738535
3.09,5.9750000000000005,30.6,1.0,1.0314075256118302e-11
3.33,5.1425,33.4,0.9659258262893374,-0.25881904510151615
3.7975,5.48,36.2,0.8660254037875976,-0.49999999999452854
4.5275,6.03,30.0,0.7071067811947469,-0.7071067811783481
5.155,6.0475,19.8,0.5000000000020106,-0.8660254037832777
5.9975,5.57,9.05,0.25881904510986137,-0.9659258262871013
6.12,3.9375,6.59,1.2877419407712821e-11,-1.0
6.3075,3.805,4.14,-0.2588190450990402,-0.9659258262900009
6.505,3.0675000000000003,5.7,-0.4999999999923086,-0.8660254037888793
6.605,2.5025,8.76,-0.7071067811868254,-0.7071067811862698
6.53,2.69,2.17,-0.8660254037819961,-0.5000000000042306
5.675,1.6187500000000001,0.445,-0.965925826286438,-0.2588190451123374
5.12,0.53125,0.606,-1.0,-8.88848330940488e-13
3.7449999999999997,0.7087499999999999,0.276,-0.9659258262906644,0.25881904509656417
2.7575000000000003,0.36625,1.48,-0.8660254037901609,0.4999999999900887
2.29,0.39999999999999997,1.48,-0.7071067811880823,0.7071067811850127
1.8275,0.24875,0.797,-0.5000000000064505,0.8660254037807145
1.3225,0.47500000000000003,0.0712,-0.25881904511481335,0.9659258262857745
1.08125,0.24875000000000003,1.68,-3.4521924825350066e-12,1.0
0.38625,0.5650000000000001,1.98,0.25881904509408815,0.9659258262913278
0.405,0.725,5.32,0.5000000000004711,0.8660254037841666
0.81625,1.3175000000000001,8.12,0.7071067811832001,0.7071067811898949
1.715,1.8724999999999998,6.68,0.8660254037794328,0.5000000000086704
2.0275,1.53,5.86,0.9659258262888774,0.2588190451032333
2.8025,2.1925,9.35,1.0,6.0155366341295255e-12
3.645,2.7274999999999996,14.3,0.9659258262919912,-0.2588190450916122
4.545,3.645,18.0,0.8660254037854483,-0.4999999999982512
5.205,4.29,21.3,0.7071067811917074,-0.7071067811813876
5.392500000000001,4.7,20.6,0.5000000000108903,-0.8660254037781511
5.4925,4.96,19.0,0.2588190451057093,-0.9659258262882139
5.5825,5.1875,19.6,8.578880785724045e-12,-1.0
5.6175,5.315,20.5,-0.25881904510319226,-0.9659258262888883
5.72,5.0625,21.3,-0.4999999999960313,-0.86602540378673
5.954999999999999,4.9,22.6,-0.707106781179575,-0.70710678119352
6.267500000000001,4.815,22.1,-0.8660254037841454,-0.5000000000005079
6.2625,4.7375,19.0,-0.9659258262875505,-0.2588190451081853
6.047499999999999,4.6325,7.37,-1.0,-1.1142224937318563e-11
5.927499999999999,3.19,3.95,-0.9659258262895518,0.25881904510071624
5.8875,2.0625,2.63,-0.8660254037880116,0.49999999999381134
5.8875,1.3975,2.36,-0.7071067811953325,0.7071067811777625
5.5125,1.1975,3.0,-0.5000000000027278,0.8660254037828637
4.9925,1.065,3.6,-0.2588190451106613,0.9659258262868871
4.545,1.03,2.82,8.463461394537699e-13,1.0
4.2525,1.0125,2.54,0.2588190450982402,0.9659258262902153
3.9149999999999996,0.87,2.58,0.49999999999159145,0.8660254037892934
3.7475,0.7775,1.61,0.7071067811862397,0.7071067811868553
4.125,0.9812500000000001,1.41,0.866025403781582,0.5000000000049477
3.545,0.82875,1.12,0.9659258262862236,0.2588190451131373
3.115,0.6012500000000001,0.755,1.0,1.7169980121407489e-12
2.815,0.8475,3.27,0.9659258262908786,-0.25881904509576426
3.3800000000000003,1.4775,5.46,0.866025403790575,-0.4999999999893715
4.4624999999999995,1.8275,7.75,0.7071067811886679,-0.7071067811844272
5.8999999999999995,1.7075000000000002,9.1,0.5000000000071677,-0.8660254037803004
6.8075,2.05,6.67,0.25881904510155723,-0.9659258262893264
7.6225,2.68,4.86,4.280342163735268e-12,-1.0
7.3775,3.115,5.76,-0.25881904509328824,-0.9659258262915421
7.315,3.1999999999999997,7.06,-0.4999999999997539,-0.8660254037845807
7.3425,3.225,7.66,-0.7071067811826146,-0.7071067811904804
7.11,3.6575,9.76,-0.8660254037790187,-0.5000000000093876
7.165,3.5549999999999997,9.86,-0.965925826288663,-0.25881904510403325
6.5925,3.39,7.83,-1.0,-6.843686315329786e-12
5.77,3.3425,9.17,-0.9659258262922056,0.25881904509081227
5.355,2.6725,8.97,-0.8660254037858623,0.499999999997534
5.3525,2.4975,13.7,-0.707106781192293,0.7071067811808021
5.8775,2.5775,16.5,-0.4999999999990052,0.866025403785013
6.202500000000001,3.0375,15.0,-0.2588190451065092,0.9659258262879996
6.1125,2.9175,9.28,-9.407030466924306e-12,1.0
5.96,2.9825,6.5,0.25881904510239234,0.9659258262891027
5.57,2.5825,10.4,0.4999999999953141,0.8660254037871441
5.295,2.39,13.4,0.7071067811789895,0.7071067811941055
5.4325,3.2274999999999996,12.2,0.8660254037837313,0.5000000000012251
5.2875000000000005,3.1925000000000003,19.2,0.9659258262873361,0.25881904510898524
5.145,3.5,21.3,1.0,1.1970374618518824e-11
5.1475,3.7550000000000003,23.4,0.9659258262897662,-0.2588190450999163
5.7,3.9250000000000003,29.0,0.8660254037884257,-0.49999999999309414
